"model_code","response","response_label","hypothesis_id","hypothesis","role","window","reference_label","comparator_label","expected_direction","contrast_label","hypothesis_supported","effect_group","effect_type","term","estimate","std.error","statistic","p.value","conf.low","conf.high","odds_ratio","or_conf.low","or_conf.high","class","class_window","class_label","benchmark_class","benchmark_label","term_label","n_subjects","n_pseudo_rows","total_weight"
"JMAES","ESXC","Ever had sexual intercourse","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Early childhood","Low Maternal Absence, Improving SES","High Maternal Absence, Low SES","higher","H1: High Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",FALSE,"Two-window class history","early_class","early_class4",0.113640941057111,0.184786468137428,0.614985189135145,0.538564501621297,-0.248540536492247,0.47582241860647,1.12034978104785,0.779938244233734,1.60933720223856,4,"Early Childhood (0–5 Years)","High Maternal Absence, Low SES",2,"Low Maternal Absence, Improving SES","Early: High Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",3396,30567,3395.40302700012
"JMAES","ESXC","Ever had sexual intercourse","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Rising Maternal Absence, Improving SES","higher","H1: Rising Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",TRUE,"Two-window class history","mid_class","mid_class1",0.52755155701064,0.196806284151165,2.68056256072308,0.00734985245214446,0.141811240074358,0.913291873946923,1.69477765800625,1.15235910878657,2.49251408538927,1,"Middle–Late Childhood (6–12 Years)","Rising Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: Rising Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3396,30567,3395.40302700012
"JMAES","ESXC","Ever had sexual intercourse","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Low Maternal Absence, Low SES","higher","H1: Low Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",TRUE,"Two-window class history","mid_class","mid_class2",0.258853272000784,0.122776867777321,2.10832281916707,0.0350030754226069,0.0182106111572348,0.499495932844334,1.29544371301839,1.01837743545545,1.64789041388013,2,"Middle–Late Childhood (6–12 Years)","Low Maternal Absence, Low SES",6,"Low Maternal Absence, Higher SES","Middle-late: Low Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",3396,30567,3395.40302700012
"JMAES","ESXC","Ever had sexual intercourse","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","High Maternal Absence, Improving SES","higher","H1: High Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class3",0.172025241300745,0.147138264585514,1.16914007233494,0.242347201128948,-0.116365757286863,0.460416239888353,1.18770781212563,0.890149585051692,1.58473347701706,3,"Middle–Late Childhood (6–12 Years)","High Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: High Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3396,30567,3395.40302700012
"JMAES","ESXC","Ever had sexual intercourse","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","High Maternal Absence, Low SES","higher","H1: High Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",TRUE,"Two-window class history","mid_class","mid_class5",0.377526530996457,0.166503771945071,2.26737524673616,0.0233673123022821,0.0511791379841174,0.703873924008796,1.45867214330642,1.0525114211707,2.02156896244556,5,"Middle–Late Childhood (6–12 Years)","High Maternal Absence, Low SES",6,"Low Maternal Absence, Higher SES","Middle-late: High Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",3396,30567,3395.40302700012
"JMAES","ESXC","Ever had sexual intercourse","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Low Maternal Absence, Improving SES","higher","H1: Low Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class7",0.147400647270714,0.165983511726374,0.888043913143048,0.374517130437575,-0.177927035712979,0.472728330254407,1.15881814736455,0.837003492623882,1.6043654662082,7,"Middle–Late Childhood (6–12 Years)","Low Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: Low Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3396,30567,3395.40302700012
"JMAES","FDSC","Food insecurity","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Early childhood","Low Maternal Absence, Improving SES","Rising Maternal Absence, Low SES","higher","H1: Rising Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",FALSE,"Two-window class history","early_class","early_class1",0.0926603713488709,0.164321416614636,0.563897106402002,0.572824159436784,-0.229409605215815,0.414730347913557,1.0970890691069,0.795002829499068,1.51396244251387,1,"Early Childhood (0–5 Years)","Rising Maternal Absence, Low SES",2,"Low Maternal Absence, Improving SES","Early: Rising Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",3454,31111,3453.38502800012
"JMAES","FDSC","Food insecurity","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Early childhood","Low Maternal Absence, Improving SES","Low Maternal Absence, Low SES","higher","H1: Low Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",FALSE,"Two-window class history","early_class","early_class3",0.0232014168604623,0.176978605012497,0.131097297658234,0.895698338870526,-0.323676648964031,0.370079482684956,1.02347266343875,0.723484143909094,1.44784968907075,3,"Early Childhood (0–5 Years)","Low Maternal Absence, Low SES",2,"Low Maternal Absence, Improving SES","Early: Low Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",3454,31111,3453.38502800012
"JMAES","FDSC","Food insecurity","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Early childhood","Low Maternal Absence, Improving SES","High Maternal Absence, Low SES","higher","H1: High Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",FALSE,"Two-window class history","early_class","early_class4",0.207315687710591,0.158220741351172,1.31029399774112,0.190096397210594,-0.102796965337705,0.517428340758888,1.23037092345861,0.902310155122406,1.67770760497206,4,"Early Childhood (0–5 Years)","High Maternal Absence, Low SES",2,"Low Maternal Absence, Improving SES","Early: High Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",3454,31111,3453.38502800012
"JMAES","FDSC","Food insecurity","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Rising Maternal Absence, Improving SES","higher","H1: Rising Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class1",0.184486222264152,0.150688750593431,1.22428662748627,0.220844119756912,-0.110863728898973,0.479836173427278,1.20260041205992,0.895060711527499,1.61580966794816,1,"Middle–Late Childhood (6–12 Years)","Rising Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: Rising Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","FDSC","Food insecurity","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Low Maternal Absence, Low SES","higher","H1: Low Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class2",-0.336316387367618,0.0994612670515658,-3.38138048445788,0.00072122599830195,-0.531260470788687,-0.141372303946549,0.714397043856229,0.58786351769545,0.868166029882669,2,"Middle–Late Childhood (6–12 Years)","Low Maternal Absence, Low SES",6,"Low Maternal Absence, Higher SES","Middle-late: Low Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","FDSC","Food insecurity","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","High Maternal Absence, Improving SES","higher","H1: High Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class3",-0.65681843823845,0.121423008982189,-5.40934081393747,6.32571487021657e-08,-0.89480753584354,-0.41882934063336,0.518498347581556,0.408686248526043,0.657816448227455,3,"Middle–Late Childhood (6–12 Years)","High Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: High Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","FDSC","Food insecurity","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","High Maternal Absence, Low SES","higher","H1: High Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class5",0.0635436152579004,0.137048247382704,0.463658722175822,0.642892275309559,-0.205070949612199,0.332158180128,1.06560596146677,0.814589519550593,1.39397332995393,5,"Middle–Late Childhood (6–12 Years)","High Maternal Absence, Low SES",6,"Low Maternal Absence, Higher SES","Middle-late: High Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","FDSC","Food insecurity","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Low Maternal Absence, Improving SES","higher","H1: Low Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class7",-0.550697127809106,0.137227309898021,-4.01302866184838,5.99446314548995e-05,-0.819662655209226,-0.281731600408986,0.576547742785746,0.44058025689405,0.754476158452273,7,"Middle–Late Childhood (6–12 Years)","Low Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: Low Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","GOVG","Lack of government grant receipt","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Early childhood","Low Maternal Absence, Improving SES","Rising Maternal Absence, Low SES","higher","H1: Rising Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",FALSE,"Two-window class history","early_class","early_class1",-0.192836554197474,0.158815529478649,-1.21421724204495,0.224664778062008,-0.504114991975626,0.118441883580678,0.824616743270464,0.604039919118399,1.12574144813879,1,"Early Childhood (0–5 Years)","Rising Maternal Absence, Low SES",2,"Low Maternal Absence, Improving SES","Early: Rising Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",3454,31111,3453.38502800012
"JMAES","GOVG","Lack of government grant receipt","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Early childhood","Low Maternal Absence, Improving SES","Low Maternal Absence, Low SES","higher","H1: Low Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",FALSE,"Two-window class history","early_class","early_class3",-0.17588015763217,0.16765710865123,-1.0490468256735,0.294156567568094,-0.504488090588581,0.152727775324241,0.838718491324339,0.603814594699134,1.16500779190322,3,"Early Childhood (0–5 Years)","Low Maternal Absence, Low SES",2,"Low Maternal Absence, Improving SES","Early: Low Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",3454,31111,3453.38502800012
"JMAES","GOVG","Lack of government grant receipt","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Early childhood","Low Maternal Absence, Improving SES","High Maternal Absence, Low SES","higher","H1: High Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",FALSE,"Two-window class history","early_class","early_class4",-0.347298412156119,0.149073390727686,-2.32971431360633,0.0198212555193606,-0.639482257982383,-0.0551145663298543,0.7065944404231,0.527565496170904,0.946376718835103,4,"Early Childhood (0–5 Years)","High Maternal Absence, Low SES",2,"Low Maternal Absence, Improving SES","Early: High Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",3454,31111,3453.38502800012
"JMAES","GOVG","Lack of government grant receipt","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Rising Maternal Absence, Improving SES","higher","H1: Rising Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class1",-0.0121270341216912,0.153552815081063,-0.0789763060696029,0.937051469202464,-0.313090551680575,0.288836483437192,0.987946202011968,0.731183699658269,1.33487343676567,1,"Middle–Late Childhood (6–12 Years)","Rising Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: Rising Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","GOVG","Lack of government grant receipt","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Low Maternal Absence, Low SES","higher","H1: Low Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class2",0.0402666818157723,0.0984182624512167,0.40913831247256,0.682438161505502,-0.152633112588612,0.233166476220157,1.04108837651363,0.858444616565592,1.26259165331834,2,"Middle–Late Childhood (6–12 Years)","Low Maternal Absence, Low SES",6,"Low Maternal Absence, Higher SES","Middle-late: Low Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","GOVG","Lack of government grant receipt","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","High Maternal Absence, Improving SES","higher","H1: High Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class3",0.183127898855294,0.118380173848552,1.54694737219744,0.121875936601216,-0.0488972418878686,0.415153039598456,1.20096800069099,0.952278979061122,1.51460251711715,3,"Middle–Late Childhood (6–12 Years)","High Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: High Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","GOVG","Lack of government grant receipt","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","High Maternal Absence, Low SES","higher","H1: High Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class5",-0.103646475925754,0.147106507363071,-0.70456758020871,0.481079379853933,-0.391975230357373,0.184682278505865,0.90154395858404,0.675720851117336,1.20283621249131,5,"Middle–Late Childhood (6–12 Years)","High Maternal Absence, Low SES",6,"Low Maternal Absence, Higher SES","Middle-late: High Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","GOVG","Lack of government grant receipt","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Low Maternal Absence, Improving SES","higher","H1: Low Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class7",-0.0988597208500043,0.128051732128782,-0.772029547796988,0.440096927261295,-0.349841115822416,0.152121674122408,0.905869773752873,0.70480006240141,1.16430189322503,7,"Middle–Late Childhood (6–12 Years)","Low Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: Low Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","VLNC","Violence exposure","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Early childhood","Low Maternal Absence, Improving SES","Rising Maternal Absence, Low SES","higher","H1: Rising Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",FALSE,"Two-window class history","early_class","early_class1",0.202927222279377,0.151211651944226,1.34200783914606,0.179593453911748,-0.0934476155313053,0.49930206009006,1.22498331350994,0.910785727202977,1.64757096379418,1,"Early Childhood (0–5 Years)","Rising Maternal Absence, Low SES",2,"Low Maternal Absence, Improving SES","Early: Rising Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",3454,31111,3453.38502800012
"JMAES","VLNC","Violence exposure","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Early childhood","Low Maternal Absence, Improving SES","Low Maternal Absence, Low SES","higher","H1: Low Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",FALSE,"Two-window class history","early_class","early_class3",0.194738068306868,0.162167945417698,1.20084192844202,0.229812524077966,-0.12311110471182,0.512587241325556,1.21499269971187,0.884165422159006,1.66960528353219,3,"Early Childhood (0–5 Years)","Low Maternal Absence, Low SES",2,"Low Maternal Absence, Improving SES","Early: Low Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",3454,31111,3453.38502800012
"JMAES","VLNC","Violence exposure","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Early childhood","Low Maternal Absence, Improving SES","High Maternal Absence, Low SES","higher","H1: High Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",FALSE,"Two-window class history","early_class","early_class4",0.106101115798697,0.144329846665137,0.735129415365236,0.462260681299124,-0.176785383664973,0.388987615262366,1.11193430494763,0.837959605045429,1.47548627770947,4,"Early Childhood (0–5 Years)","High Maternal Absence, Low SES",2,"Low Maternal Absence, Improving SES","Early: High Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",3454,31111,3453.38502800012
"JMAES","VLNC","Violence exposure","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Rising Maternal Absence, Improving SES","higher","H1: Rising Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class1",0.0232612942808299,0.154841163545132,0.150226811451529,0.880585673445738,-0.280227386267629,0.326749974829289,1.02353394817642,0.755611906148856,1.38645478524689,1,"Middle–Late Childhood (6–12 Years)","Rising Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: Rising Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
